match_id,date,venue,match_type,team_1,team_2
1235829,2020-10-16,Moara Vlasiei Cricket Ground,T20,Bulgaria,Romania
1235830,2020-10-17,Moara Vlasiei Cricket Ground,T20,Romania,Bulgaria
1235832,2020-10-18,Moara Vlasiei Cricket Ground,T20,Bulgaria,Romania
1237122,2020-11-27,Newlands,T20,South Africa,England
1237123,2020-11-29,Boland Park,T20,South Africa,England
1237124,2020-12-01,Newlands,T20,South Africa,England
1239540,2021-07-16,"Trent Bridge, Nottingham",T20,Pakistan,England
1239541,2021-07-18,"Headingley, Leeds",T20,England,Pakistan
1239542,2021-07-20,"Old Trafford, Manchester",T20,Pakistan,England
1243019,2021-02-11,Gaddafi Stadium,T20,Pakistan,South Africa
1243020,2021-02-13,Gaddafi Stadium,T20,Pakistan,South Africa
1243021,2021-02-14,Gaddafi Stadium,T20,South Africa,Pakistan
1243388,2021-03-12,Narendra Modi Stadium,T20,India,England
1243389,2021-03-14,Narendra Modi Stadium,T20,England,India
1243390,2021-03-16,Narendra Modi Stadium,T20,India,England
1243391,2021-03-18,Narendra Modi Stadium,T20,India,England
1243392,2021-03-20,Narendra Modi Stadium,T20,India,England
1249206,2021-06-23,"Sophia Gardens, Cardiff",T20,Sri Lanka,England
1249207,2021-06-24,"Sophia Gardens, Cardiff",T20,Sri Lanka,England
1249208,2021-06-26,"The Rose Bowl, Southampton",T20,England,Sri Lanka
1251575,2021-04-10,"The Wanderers Stadium, Johannesburg",T20,South Africa,Pakistan
1251576,2021-04-12,"The Wanderers Stadium, Johannesburg",T20,Pakistan,South Africa
1251577,2021-04-14,"SuperSport Park, Centurion",T20,South Africa,Pakistan
1251578,2021-04-16,"SuperSport Park, Centurion",T20,South Africa,Pakistan
1251953,2021-07-19,"The Village, Malahide, Dublin",T20,South Africa,Ireland
1251954,2021-07-22,"Civil Service Cricket Club, Stormont, Belfast",T20,South Africa,Ireland
1251955,2021-07-24,"Civil Service Cricket Club, Stormont, Belfast",T20,South Africa,Ireland
1252066,2021-03-03,"Coolidge Cricket Ground, Antigua",T20,Sri Lanka,West Indies
1252067,2021-03-05,"Coolidge Cricket Ground, Antigua",T20,Sri Lanka,West Indies
1252068,2021-03-07,"Coolidge Cricket Ground, Antigua",T20,Sri Lanka,West Indies
1256720,2022-01-22,"Kensington Oval, Bridgetown, Barbados",T20,England,West Indies
1256721,2022-01-23,"Kensington Oval, Bridgetown, Barbados",T20,England,West Indies
1256722,2022-01-26,"Kensington Oval, Bridgetown, Barbados",T20,West Indies,England
1256723,2022-01-29,"Kensington Oval, Bridgetown, Barbados",T20,England,West Indies
1256724,2022-01-30,"Kensington Oval, Bridgetown, Barbados",T20,West Indies,England
1257183,2021-04-21,Harare Sports Club,T20,Pakistan,Zimbabwe
1257184,2021-04-23,Harare Sports Club,T20,Zimbabwe,Pakistan
1257185,2021-04-25,Harare Sports Club,T20,Pakistan,Zimbabwe
1257404,2021-04-03,Wanderers,T20,Uganda,Namibia
1257405,2021-04-05,"Wanderers Cricket Ground, Windhoek",T20,Namibia,Uganda
1257406,2021-04-05,"Wanderers Cricket Ground, Windhoek",T20,Namibia,Uganda
1257945,2021-04-17,"Tribhuvan University International Cricket Ground, Kirtipur",T20,Netherlands,Nepal
1257946,2021-04-18,"Tribhuvan University International Cricket Ground, Kirtipur",T20,Netherlands,Malaysia
1257947,2021-04-19,"Tribhuvan University International Cricket Ground, Kirtipur",T20,Malaysia,Nepal
1257948,2021-04-20,"Tribhuvan University International Cricket Ground, Kirtipur",T20,Nepal,Netherlands
1257949,2021-04-21,"Tribhuvan University International Cricket Ground, Kirtipur",T20,Netherlands,Malaysia
1257950,2021-04-22,"Tribhuvan University International Cricket Ground, Kirtipur",T20,Nepal,Malaysia
1257951,2021-04-24,"Tribhuvan University International Cricket Ground, Kirtipur",T20,Nepal,Netherlands
1262758,2021-07-25,"R Premadasa Stadium, Colombo",T20,India,Sri Lanka
1262759,2021-07-28,"R Premadasa Stadium, Colombo",T20,India,Sri Lanka
1262760,2021-07-29,"R Premadasa Stadium, Colombo",T20,India,Sri Lanka
1263151,2021-06-26,"National Cricket Stadium, St George's, Grenada",T20,South Africa,West Indies
1263152,2021-06-27,"National Cricket Stadium, St George's, Grenada",T20,South Africa,West Indies
1263153,2021-06-29,"National Cricket Stadium, St George's, Grenada",T20,South Africa,West Indies
1263154,2021-07-01,"National Cricket Stadium, St George's, Grenada",T20,West Indies,South Africa
1263155,2021-07-03,"National Cricket Stadium, St George's, Grenada",T20,South Africa,West Indies
1263156,2021-07-09,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",T20,West Indies,Australia
1263157,2021-07-10,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",T20,West Indies,Australia
1263158,2021-07-12,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",T20,Australia,West Indies
1263159,2021-07-14,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",T20,Australia,West Indies
1263160,2021-07-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",T20,West Indies,Australia
1263164,2021-07-28,"Kensington Oval, Bridgetown, Barbados",T20,West Indies,Pakistan
1263165,2021-07-31,"Providence Stadium, Guyana",T20,Pakistan,West Indies
1263166,2021-08-01,"Providence Stadium, Guyana",T20,West Indies,Pakistan
1263167,2021-08-03,"Providence Stadium, Guyana",T20,West Indies,Pakistan
1263471,2022-02-11,Sydney Cricket Ground,T20,Australia,Sri Lanka
1263472,2022-02-13,Sydney Cricket Ground,T20,Australia,Sri Lanka
1263473,2022-02-15,"Manuka Oval, Canberra",T20,Sri Lanka,Australia
1263474,2022-02-18,Melbourne Cricket Ground,T20,Sri Lanka,Australia
1263475,2022-02-20,Melbourne Cricket Ground,T20,Australia,Sri Lanka
1263708,2021-05-21,"Scott Page Field, Vinor",T20,Luxembourg,Czech Republic
1263710,2021-05-22,"Scott Page Field, Vinor",T20,Austria,Czech Republic
1263711,2021-05-22,"Scott Page Field, Vinor",T20,Czech Republic,Luxembourg
1263712,2021-05-23,"Scott Page Field, Vinor",T20,Austria,Luxembourg
1263713,2021-05-23,"Scott Page Field, Vinor",T20,Czech Republic,Austria
1267304,2021-06-24,"National Sports Academy, Sofia",T20,Greece,Romania
1267306,2021-06-25,"National Sports Academy, Sofia",T20,Serbia,Greece
1267307,2021-06-25,"National Sports Academy, Sofia",T20,Bulgaria,Romania
1267308,2021-06-25,"National Sports Academy, Sofia",T20,Romania,Serbia
1267310,2021-06-26,"National Sports Academy, Sofia",T20,Serbia,Romania
1267311,2021-06-26,"National Sports Academy, Sofia",T20,Bulgaria,Greece
1267680,2021-07-22,Harare Sports Club,T20,Zimbabwe,Bangladesh
1267681,2021-07-23,Harare Sports Club,T20,Zimbabwe,Bangladesh
1267682,2021-07-25,Harare Sports Club,T20,Zimbabwe,Bangladesh
1268188,2021-07-08,Marsa Sports Club,T20,Belgium,Malta
1268189,2021-07-08,Marsa Sports Club,T20,Malta,Belgium
1268190,2021-07-09,Marsa Sports Club,T20,Malta,Belgium
1268191,2021-07-10,Marsa Sports Club,T20,Belgium,Malta
1268192,2021-07-10,Marsa Sports Club,T20,Belgium,Malta
1270834,2021-08-03,"Shere Bangla National Stadium, Mirpur",T20,Bangladesh,Australia
1270835,2021-08-04,"Shere Bangla National Stadium, Mirpur",T20,Australia,Bangladesh
1270836,2021-08-06,"Shere Bangla National Stadium, Mirpur",T20,Bangladesh,Australia
1270837,2021-08-07,"Shere Bangla National Stadium, Mirpur",T20,Bangladesh,Australia
1270838,2021-08-09,"Shere Bangla National Stadium, Mirpur",T20,Bangladesh,Australia
1271445,2021-08-05,Bayer Uerdingen Cricket Ground,T20,Norway,Germany
1271446,2021-08-05,Bayer Uerdingen Cricket Ground,T20,Norway,France
1271447,2021-08-06,Bayer Uerdingen Cricket Ground,T20,France,Germany
1271448,2021-08-07,Bayer Uerdingen Cricket Ground,T20,Germany,France
1271449,2021-08-07,Bayer Uerdingen Cricket Ground,T20,Norway,France
1271450,2021-08-08,Bayer Uerdingen Cricket Ground,T20,Norway,Germany
1271451,2021-08-08,Bayer Uerdingen Cricket Ground,T20,Norway,Germany
1271630,2021-09-10,"R Premadasa Stadium, Colombo",T20,South Africa,Sri Lanka
1271631,2021-09-12,"R Premadasa Stadium, Colombo",T20,Sri Lanka,South Africa
1271632,2021-09-14,"R Premadasa Stadium, Colombo",T20,Sri Lanka,South Africa
1272093,2021-09-01,"Shere Bangla National Stadium, Mirpur",T20,New Zealand,Bangladesh
1272094,2021-09-03,"Shere Bangla National Stadium, Mirpur",T20,Bangladesh,New Zealand
1272095,2021-09-05,"Shere Bangla National Stadium, Mirpur",T20,New Zealand,Bangladesh
1272096,2021-09-08,"Shere Bangla National Stadium, Mirpur",T20,New Zealand,Bangladesh
1272097,2021-09-10,"Shere Bangla National Stadium, Mirpur",T20,New Zealand,Bangladesh
1272373,2021-08-27,"Castle Avenue, Dublin",T20,Zimbabwe,Ireland
1272374,2021-08-29,"Castle Avenue, Dublin",T20,Zimbabwe,Ireland
1272375,2021-09-01,"Bready Cricket Club, Magheramason, Bready",T20,Ireland,Zimbabwe
1272376,2021-09-02,"Bready Cricket Club, Magheramason, Bready",T20,Ireland,Zimbabwe
1272377,2021-09-04,"Bready Cricket Club, Magheramason, Bready",T20,Zimbabwe,Ireland
1273133,2021-08-14,"Svanholm Park, Brondby",T20,Denmark,Sweden
1273134,2021-08-15,"Svanholm Park, Brondby",T20,Sweden,Denmark
1273136,2021-08-20,Gucherre Cricket Ground,T20,Gibraltar,Malta
1273138,2021-08-21,Gucherre Cricket Ground,T20,Malta,Gibraltar
1273139,2021-08-22,Gucherre Cricket Ground,T20,Portugal,Gibraltar
1273141,2021-08-18,Gahanga International Cricket Stadium. Rwanda,T20,Ghana,Rwanda
1273143,2021-08-20,Gahanga International Cricket Stadium. Rwanda,T20,Rwanda,Ghana
1273144,2021-08-20,Gahanga International Cricket Stadium. Rwanda,T20,Ghana,Rwanda
1273145,2021-08-21,Gahanga International Cricket Stadium. Rwanda,T20,Rwanda,Ghana
1273146,2021-08-21,Kerava National Cricket Ground,T20,Sweden,Finland
1273147,2021-08-21,Kerava National Cricket Ground,T20,Sweden,Finland
1273148,2021-08-22,Kerava National Cricket Ground,T20,Finland,Sweden
1273149,2021-08-22,Kerava National Cricket Ground,T20,Finland,Sweden
1273271,2021-09-15,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Scotland,Zimbabwe
1273272,2021-09-17,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Zimbabwe,Scotland
1273273,2021-09-19,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20,Scotland,Zimbabwe
1273712,2021-10-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Papua New Guinea,Oman
1273713,2021-10-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Scotland,Bangladesh
1273714,2021-10-18,"Zayed Cricket Stadium, Abu Dhabi",T20,Netherlands,Ireland
1273715,2021-10-18,"Zayed Cricket Stadium, Abu Dhabi",T20,Namibia,Sri Lanka
1273716,2021-10-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Scotland,Papua New Guinea
1273717,2021-10-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Bangladesh,Oman
1273718,2021-10-20,"Zayed Cricket Stadium, Abu Dhabi",T20,Netherlands,Namibia
1273719,2021-10-20,"Zayed Cricket Stadium, Abu Dhabi",T20,Sri Lanka,Ireland
1273720,2021-10-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Bangladesh,Papua New Guinea
1273721,2021-10-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Oman,Scotland
1273722,2021-10-22,Sharjah Cricket Stadium,T20,Ireland,Namibia
1273723,2021-10-22,Sharjah Cricket Stadium,T20,Netherlands,Sri Lanka
1273724,2021-10-23,"Zayed Cricket Stadium, Abu Dhabi",T20,South Africa,Australia
1273725,2021-10-23,Dubai International Cricket Stadium,T20,West Indies,England
1273726,2021-10-24,Sharjah Cricket Stadium,T20,Bangladesh,Sri Lanka
1273727,2021-10-24,Dubai International Cricket Stadium,T20,India,Pakistan
1273729,2021-10-26,Dubai International Cricket Stadium,T20,West Indies,South Africa
1273730,2021-10-26,Sharjah Cricket Stadium,T20,New Zealand,Pakistan
1273731,2021-10-27,"Zayed Cricket Stadium, Abu Dhabi",T20,Bangladesh,England
1273732,2021-10-27,"Zayed Cricket Stadium, Abu Dhabi",T20,Scotland,Namibia
1273733,2021-10-28,Dubai International Cricket Stadium,T20,Sri Lanka,Australia
1273734,2021-10-29,Sharjah Cricket Stadium,T20,West Indies,Bangladesh
1273736,2021-10-30,Sharjah Cricket Stadium,T20,Sri Lanka,South Africa
1273737,2021-10-30,Dubai International Cricket Stadium,T20,Australia,England
1273739,2021-10-31,Dubai International Cricket Stadium,T20,India,New Zealand
1273740,2021-11-01,Sharjah Cricket Stadium,T20,England,Sri Lanka
1273741,2021-11-02,"Zayed Cricket Stadium, Abu Dhabi",T20,Bangladesh,South Africa
1273742,2021-11-02,"Zayed Cricket Stadium, Abu Dhabi",T20,Pakistan,Namibia
1273743,2021-11-03,Dubai International Cricket Stadium,T20,New Zealand,Scotland
1273745,2021-11-04,Dubai International Cricket Stadium,T20,Bangladesh,Australia
1273746,2021-11-04,"Zayed Cricket Stadium, Abu Dhabi",T20,Sri Lanka,West Indies
1273747,2021-11-05,Sharjah Cricket Stadium,T20,New Zealand,Namibia
1273748,2021-11-05,Dubai International Cricket Stadium,T20,Scotland,India
1273749,2021-11-06,"Zayed Cricket Stadium, Abu Dhabi",T20,West Indies,Australia
1273750,2021-11-06,Sharjah Cricket Stadium,T20,South Africa,England
1273752,2021-11-07,Sharjah Cricket Stadium,T20,Pakistan,Scotland
1273753,2021-11-08,Dubai International Cricket Stadium,T20,Namibia,India
1273754,2021-11-10,"Zayed Cricket Stadium, Abu Dhabi",T20,England,New Zealand
1273755,2021-11-11,Dubai International Cricket Stadium,T20,Pakistan,Australia
1273756,2021-11-14,Dubai International Cricket Stadium,T20,New Zealand,Australia
1275039,2021-09-11,Entebbe Cricket Oval,T20,Nigeria,Kenya
1275040,2021-09-11,Entebbe Cricket Oval,T20,Uganda,Nigeria
1275042,2021-09-13,Entebbe Cricket Oval,T20,Kenya,Nigeria
1275043,2021-09-13,Entebbe Cricket Oval,T20,Nigeria,Uganda
1275044,2021-09-10,Entebbe Cricket Oval,T20,Kenya,Uganda
1275045,2021-09-16,Entebbe Cricket Oval,T20,Nigeria,Kenya
1275047,2021-09-15,Entebbe Cricket Oval,T20,Uganda,Nigeria
1275051,2021-09-17,Entebbe Cricket Oval,T20,Uganda,Kenya
1275052,2021-09-10,"Desert Springs Cricket Ground, Almeria",T20,Spain,Germany
1275053,2021-09-11,"Desert Springs Cricket Ground, Almeria",T20,Germany,Spain
1275054,2021-09-11,"Desert Springs Cricket Ground, Almeria",T20,Germany,Spain
1275268,2021-09-03,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Czech Republic
1275269,2021-09-02,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Luxembourg,Bulgaria
1275270,2021-09-02,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Hungary,Czech Republic
1275271,2021-09-03,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Bulgaria,Malta
1275272,2021-09-03,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Hungary
1275274,2021-09-04,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Luxembourg,Hungary
1275275,2021-09-04,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Malta
1275276,2021-09-05,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Malta,Hungary
1275277,2021-09-05,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Luxembourg
1276904,2022-07-07,"The Rose Bowl, Southampton",T20,India,England
1276905,2022-07-09,"Edgbaston, Birmingham",T20,India,England
1276906,2022-07-10,"Trent Bridge, Nottingham",T20,England,India
1276913,2022-07-27,"County Ground, Bristol",T20,England,South Africa
1276914,2022-07-28,"Sophia Gardens, Cardiff",T20,South Africa,England
1276915,2022-07-31,"The Rose Bowl, Southampton",T20,South Africa,England
1277974,2021-11-19,"Shere Bangla National Stadium, Mirpur",T20,Bangladesh,Pakistan
1277975,2021-11-20,"Shere Bangla National Stadium, Mirpur",T20,Bangladesh,Pakistan
1277976,2021-11-22,"Shere Bangla National Stadium, Mirpur",T20,Bangladesh,Pakistan
1278671,2021-11-17,"Sawai Mansingh Stadium, Jaipur",T20,New Zealand,India
1278672,2021-11-19,"JSCA International Stadium Complex, Ranchi",T20,New Zealand,India
1278673,2021-11-21,"Eden Gardens, Kolkata",T20,India,New Zealand
1278679,2022-02-16,"Eden Gardens, Kolkata",T20,West Indies,India
1278680,2022-02-18,"Eden Gardens, Kolkata",T20,India,West Indies
1278681,2022-02-20,"Eden Gardens, Kolkata",T20,India,West Indies
1278684,2022-02-24,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",T20,India,Sri Lanka
1278685,2022-02-26,"Himachal Pradesh Cricket Association Stadium, Dharamsala",T20,Sri Lanka,India
1278686,2022-02-27,"Himachal Pradesh Cricket Association Stadium, Dharamsala",T20,Sri Lanka,India
1278687,2022-06-09,"Arun Jaitley Stadium, Delhi",T20,India,South Africa
1278688,2022-06-12,"Barabati Stadium, Cuttack",T20,India,South Africa
1278689,2022-06-14,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",T20,India,South Africa
1278690,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",T20,India,South Africa
1278691,2022-06-19,"M Chinnaswamy Stadium, Bangalore",T20,India,South Africa
1279379,2021-10-05,Happy Valley Ground,T20,Estonia,Cyprus
1279380,2021-10-05,Happy Valley Ground,T20,Estonia,Cyprus
1279381,2021-10-06,Happy Valley Ground,T20,Cyprus,Isle of Man
1279382,2021-10-06,Happy Valley Ground,T20,Estonia,Isle of Man
1279383,2021-10-07,Happy Valley Ground,T20,Cyprus,Isle of Man
1279385,2021-10-08,Happy Valley Ground,T20,Cyprus,Estonia
1279386,2021-10-08,Happy Valley Ground,T20,Estonia,Isle of Man
1280058,2021-10-09,"ICC Academy, Dubai",T20,Scotland,Namibia
1280059,2021-10-10,"ICC Academy, Dubai",T20,Namibia,Papua New Guinea
1280060,2021-10-07,"ICC Academy, Dubai",T20,United Arab Emirates,Ireland
1280061,2021-10-08,"ICC Academy, Dubai",T20,United Arab Emirates,Ireland
1280062,2021-10-10,"ICC Academy, Dubai",T20,Ireland,United Arab Emirates
1280063,2021-10-08,"ICC Academy, Dubai",T20,Papua New Guinea,Scotland
